Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
865	310	0	0.337890625	-8.2097931e-14	-2.76790172e-15	-8.2097931e-14	-1.74800567e-43	2.76790172e-15	0	0	0	0	0	3
870	311	0	0.33984375	-9.73052807e-14	-3.30811531e-15	-9.73052807e-14	-1.74800567e-43	3.30811531e-15	0	0	0	0	0	3
875	312	0	0.341796875	-1.15091706e-13	-3.94324935e-15	-1.15091706e-13	-1.74800567e-43	3.94324935e-15	0	0	0	0	0	3
880	313	0	0.34375	-1.35791509e-13	-4.68815477e-15	-1.35791509e-13	-1.74800567e-43	4.68815477e-15	0	0	0	0	0	3
885	314	0	0.345703125	-1.59938671e-13	-5.56034868e-15	-1.59938671e-13	-1.74800567e-43	5.56034868e-15	0	0	0	0	0	3
890	315	0	0.34765625	-1.87987879e-13	-6.5794969e-15	-1.87987879e-13	-1.74800567e-43	6.5794969e-15	0	0	0	0	0	3
895	315	0	0.349609375	-2.20589672e-13	-7.76844231e-15	-2.20589672e-13	-1.74800567e-43	7.76844231e-15	0	0	0	0	0	3
900	316	0	0.3515625	-2.58462229e-13	-9.15349086e-15	-2.58462229e-13	-1.74800567e-43	9.15349086e-15	0	0	0	0	0	3
905	318	0	0.353515625	-3.0247422e-13	-1.07651432e-14	-3.0247422e-13	-1.74800567e-43	1.07651432e-14	0	0	0	0	0	3
910	319	0	0.35546875	-3.53626964e-13	-1.26387051e-14	-3.53626964e-13	-1.74800567e-43	1.26387051e-14	0	0	0	0	0	3
915	320	0	0.357421875	-4.13063507e-13	-1.48149268e-14	-4.13063507e-13	-1.74800567e-43	1.48149268e-14	0	0	0	0	0	3
