Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1260	380	0	0.4921875	241.316665	283.920792	241.316665	305.673736	21.4509618	0	0	0	0	0	3
1265	380	0	0.494140625	240.851595	283.751228	240.851595	305.673736	21.4509618	0	0	0	0	0	3
1270	381	0	0.49609375	240.33936	283.580985	240.33936	305.673736	21.4509618	0	0	0	0	0	3
1275	382	0	0.498046875	239.874904	283.410258	239.874904	305.673736	21.4509618	0	0	0	0	0	3
1280	383	0	0.5	239.449343	283.239204	239.449343	305.673736	21.4509618	0	0	0	0	0	3
1285	384	0	0.501953125	239.016527	282.938022	239.016527	305.673736	21.1390801	0	0	0	0	0	3
1290	385	0	0.50390625	238.583631	282.70126	238.583631	305.673736	20.9966603	0	0	0	0	0	3
1295	385	0	0.505859375	238.150603	282.46377	238.150603	305.673736	20.8641486	0	0	0	0	0	3
1300	386	0	0.5078125	237.745639	282.225617	237.745639	305.673736	20.7273065	0	0	0	0	0	3
1305	388	0	0.509765625	237.339676	281.987016	237.339676	305.673736	20.6019923	0	0	0	0	0	3
1310	389	0	0.51171875	236.933128	281.74758	236.933128	305.673736	20.4665559	0	0	0	0	0	3
1315	390	0	0.513671875	236.489882	281.507708	236.489882	305.673736	20.3334683	0	0	0	0	0	3
1320	391	0	0.515625	236.093879	281.267264	236.093879	305.673736	20.179283	0	0	0	0	0	3
1325	392	0	0.517578125	235.740243	281.027303	235.740243	305.673736	20.0283462	0	0	0	0	0	3
1330	392	0	0.51953125	235.396718	280.787066	235.396718	305.673736	19.8595629	0	0	0	0	0	3
1335	393	0	0.521484375	235.057451	280.547518	235.057451	305.673736	19.6808249	0	0	0	0	0	3
